CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
561485617,12/31/2015,21:00:00,12/31/2015,21:16:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,47,INSIDE,RESIDENCE - PUBLIC HOUSING,,BOSTON SECOR,1030304,261267,40.88367976,-73.833450905,"(40.88367976, -73.833450905)"
607105606,12/31/2015,21:00:00,12/31/2015,21:05:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,CHAIN STORE,,,1042160,196842,40.706781298,-73.791130325,"(40.706781298, -73.791130325)"
336855089,12/31/2015,21:00:00,12/31/2015,21:30:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1053830,202244,40.72152437,-73.74898308,"(40.72152437, -73.74898308)"
561118142,12/31/2015,21:00:00,12/31/2015,21:20:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1040602,187990,40.68249473,-73.796823788,"(40.68249473, -73.796823788)"
825795086,12/31/2015,21:00:00,,,12/31/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1047366,182727,40.668003381,-73.772485512,"(40.668003381, -73.772485512)"
692485374,12/31/2015,20:50:00,12/31/2015,20:55:00,12/31/2015,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,76,INSIDE,RESIDENCE - PUBLIC HOUSING,,RED HOOK WEST,982015,185874,40.676865878,-74.008059071,"(40.676865878, -74.008059071)"
426157232,12/31/2015,20:45:00,12/31/2015,20:50:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1016259,181569,40.66499204,-73.884623052,"(40.66499204, -73.884623052)"
623200663,12/31/2015,20:45:00,12/31/2015,20:50:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1016259,181569,40.66499204,-73.884623052,"(40.66499204, -73.884623052)"
242903059,12/31/2015,20:40:00,12/31/2015,20:50:00,12/31/2015,340,FRAUDS,707,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,,STREET,,,993190,217206,40.762860445,-73.967729332,"(40.762860445, -73.967729332)"
358552029,12/31/2015,20:40:00,12/31/2015,20:50:00,12/31/2015,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,,STREET,,,1004331,167430,40.626218629,-73.927660316,"(40.626218629, -73.927660316)"
738387185,12/31/2015,20:40:00,12/31/2015,21:00:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,FRONT OF,STREET,,,1043361,247883,40.846867045,-73.786349543,"(40.846867045, -73.786349543)"
995515637,12/31/2015,20:40:00,12/31/2015,20:50:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1010352,247469,40.84589001,-73.905659355,"(40.84589001, -73.905659355)"
163603211,12/31/2015,20:40:00,12/31/2015,21:30:00,12/31/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,REAR OF,STREET,,,1010327,242893,40.833330301,-73.905767506,"(40.833330301, -73.905767506)"
788055451,12/31/2015,20:38:00,12/31/2015,20:38:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,,STREET,,,1033013,189339,40.686242481,-73.824176156,"(40.686242481, -73.824176156)"
471989363,12/31/2015,20:30:00,12/31/2015,20:35:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,,,960506,175491,40.648335283,-74.085566761,"(40.648335283, -74.085566761)"
411809607,12/31/2015,20:30:00,12/31/2015,20:35:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,STATEN ISLAND,120,INSIDE,RESIDENCE - PUBLIC HOUSING,,RICHMOND TERRACE,960040,174187,40.644754824,-74.087241385,"(40.644754824, -74.087241385)"
249234887,12/31/2015,20:30:00,,,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,CHECK CASHING BUSINESS,,,938881,167697,40.626858064,-74.163443377,"(40.626858064, -74.163443377)"
428109409,12/31/2015,20:30:00,12/31/2015,20:40:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1004058,215491,40.758135542,-73.928502477,"(40.758135542, -73.928502477)"
709355164,12/31/2015,20:25:00,12/31/2015,20:45:00,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,10,,STREET,,,983551,208788,40.73975965,-74.002523863,"(40.73975965, -74.002523863)"
441284640,12/31/2015,20:25:00,12/31/2015,21:25:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,997020,230319,40.798847456,-73.953878662,"(40.798847456, -73.953878662)"
578363132,12/31/2015,20:20:00,12/31/2015,20:40:00,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1013557,242694,40.832773975,-73.894096197,"(40.832773975, -73.894096197)"
682748041,12/31/2015,20:20:00,12/31/2015,20:50:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1007072,176612,40.651414613,-73.917754906,"(40.651414613, -73.917754906)"
773827796,12/31/2015,20:15:00,,,12/31/2015,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,FRONT OF,STREET,,,989352,187338,40.68088304,-73.981606598,"(40.68088304, -73.981606598)"
705138134,12/31/2015,20:15:00,12/31/2015,20:20:00,12/31/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,6,,TRANSIT - NYC SUBWAY,,,983985,205857,40.731714801,-74.000957613,"(40.731714801, -74.000957613)"
923246497,12/31/2015,20:15:00,12/31/2015,20:16:00,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,BUS (NYC TRANSIT),,,1007966,194830,40.701416549,-73.914468982,"(40.701416549, -73.914468982)"
563912211,12/31/2015,20:15:00,12/31/2015,20:33:00,12/31/2015,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1022767,212000,40.748491936,-73.860990538,"(40.748491936, -73.860990538)"
700848832,12/31/2015,20:15:00,12/31/2015,20:20:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,LINDEN,1015829,179159,40.658378671,-73.886184297,"(40.658378671, -73.886184297)"
233066092,12/31/2015,20:15:00,12/31/2015,20:20:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,LINDEN,1015829,179159,40.658378671,-73.886184297,"(40.658378671, -73.886184297)"
700633985,12/31/2015,20:10:00,12/31/2015,20:20:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,999390,172259,40.639483032,-73.945449264,"(40.639483032, -73.945449264)"
760339443,12/31/2015,20:05:00,12/31/2015,20:10:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE - APT. HOUSE,,,1014487,169022,40.630559489,-73.891066568,"(40.630559489, -73.891066568)"
536591629,12/31/2015,20:00:00,12/31/2015,20:00:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1037778,194006,40.699024755,-73.806957913,"(40.699024755, -73.806957913)"
557672328,12/31/2015,20:00:00,12/31/2015,20:10:00,12/31/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,,PARK/PLAYGROUND,COLUMBUS PARK AT MANHATTAN,,984438,200105,40.715926953,-73.999323272,"(40.715926953, -73.999323272)"
225219535,12/31/2015,20:00:00,12/31/2015,20:30:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,,,987130,170251,40.633983969,-73.989625132,"(40.633983969, -73.989625132)"
341945672,12/31/2015,20:00:00,12/31/2015,20:00:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1008222,243318,40.834502766,-73.91337278,"(40.834502766, -73.91337278)"
446389841,12/31/2015,20:00:00,12/31/2015,22:00:00,12/31/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. HOUSING POLICE,STATEN ISLAND,120,FRONT OF,RESIDENCE - PUBLIC HOUSING,,STAPLETON,961369,165821,40.621795467,-74.082424012,"(40.621795467, -74.082424012)"
731365141,12/31/2015,19:58:00,,,12/31/2015,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,STREET,,,1011611,179632,40.659690989,-73.901384895,"(40.659690989, -73.901384895)"
486366877,12/31/2015,19:57:00,12/31/2015,20:00:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,OPPOSITE OF,DRUG STORE,,,981044,195940,40.704494435,-74.011564514,"(40.704494435, -74.011564514)"
486150171,12/31/2015,19:55:00,12/31/2015,20:00:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1001586,189839,40.68773221,-73.937491478,"(40.68773221, -73.937491478)"
663027982,12/31/2015,19:50:00,,,12/31/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,STREET,,,1009014,179123,40.65830154,-73.910747058,"(40.65830154, -73.910747058)"
279470992,12/31/2015,19:45:00,,,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,STREET,,,1006174,245764,40.841221647,-73.920765728,"(40.841221647, -73.920765728)"
826851134,12/31/2015,19:45:00,12/31/2015,20:00:00,12/31/2015,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,995904,177893,40.654952417,-73.958000222,"(40.654952417, -73.958000222)"
196989449,12/31/2015,19:32:00,,,12/31/2015,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1018107,183518,40.670334734,-73.877952044,"(40.670334734, -73.877952044)"
156004759,12/31/2015,19:30:00,12/31/2015,19:35:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,REAR OF,STREET,,,998491,202870,40.723504755,-73.948623837,"(40.723504755, -73.948623837)"
123350821,12/31/2015,19:30:00,,,12/31/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,1042371,184681,40.673400859,-73.790474203,"(40.673400859, -73.790474203)"
671449587,12/31/2015,19:30:00,12/31/2015,20:40:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,24,INSIDE,RESIDENCE - PUBLIC HOUSING,,830 AMSTERDAM AVENUE,993039,229628,40.796955705,-73.968258173,"(40.796955705, -73.968258173)"
272952405,06/26/2013,15:00:00,09/09/2013,07:00:00,12/14/2015,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE-HOUSE,,,,,,,
582385681,12/31/2015,19:30:00,12/31/2015,19:35:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1017941,180711,40.662630781,-73.878564475,"(40.662630781, -73.878564475)"
995461031,12/31/2015,19:30:00,12/31/2015,19:42:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,BEAUTY & NAIL SALON,,,1019903,213435,40.752442656,-73.871319319,"(40.752442656, -73.871319319)"
639882672,12/31/2015,19:30:00,12/31/2015,19:40:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1018128,246239,40.842487614,-73.877560315,"(40.842487614, -73.877560315)"
900249555,12/31/2015,19:25:00,12/31/2015,20:00:00,12/31/2015,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,SOUNDVIEW,1020891,236726,40.816366145,-73.867626311,"(40.816366145, -73.867626311)"
226810332,12/31/2015,19:20:00,12/31/2015,19:21:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,,STREET,,,983527,184535,40.673190877,-74.002607861,"(40.673190877, -74.002607861)"
236600182,12/31/2015,19:20:00,,,12/31/2015,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,946246,163694,40.615905334,-74.136888458,"(40.615905334, -74.136888458)"
126102265,12/31/2015,19:20:00,12/31/2015,19:28:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,995904,177893,40.654952417,-73.958000222,"(40.654952417, -73.958000222)"
688508078,12/31/2015,19:20:00,12/31/2015,19:30:00,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,78,FRONT OF,RESIDENCE - APT. HOUSE,,,990850,187153,40.680374267,-73.976205862,"(40.680374267, -73.976205862)"
477938383,12/31/2015,19:20:00,12/31/2015,19:30:00,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,INSIDE,BAR/NIGHT CLUB,,,1038520,216047,40.759517253,-73.80410421,"(40.759517253, -73.80410421)"
184744868,12/31/2015,19:18:00,12/31/2015,19:44:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,DRUG STORE,,,1006749,247570,40.84617714,-73.918681558,"(40.84617714, -73.918681558)"
620941125,12/31/2015,19:15:00,12/31/2015,19:20:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,112,INSIDE,RESIDENCE - APT. HOUSE,,,1025662,205253,40.729960035,-73.850583808,"(40.729960035, -73.850583808)"
512295794,12/31/2015,19:15:00,12/31/2015,19:20:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,,,952014,171823,40.638240578,-74.116151487,"(40.638240578, -74.116151487)"
404006879,12/31/2015,19:15:00,12/31/2015,21:10:00,12/31/2015,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,CHAIN STORE,,,1002974,182973,40.668883767,-73.932505719,"(40.668883767, -73.932505719)"
360435955,12/31/2015,19:10:00,12/31/2015,19:15:00,12/31/2015,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1007290,236782,40.816565791,-73.91676323,"(40.816565791, -73.91676323)"
413766780,12/31/2015,19:10:00,12/31/2015,19:15:00,12/31/2015,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,STREET,,,1000272,187022,40.680002664,-73.942236182,"(40.680002664, -73.942236182)"
603327765,12/31/2015,19:10:00,,,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,RESIDENCE - APT. HOUSE,,,997854,228783,40.794630309,-73.950869526,"(40.794630309, -73.950869526)"
547176406,12/31/2015,19:10:00,12/31/2015,19:20:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1004222,252344,40.859286427,-73.927800865,"(40.859286427, -73.927800865)"
312237740,12/31/2015,19:07:00,12/31/2015,19:13:00,12/31/2015,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,GROCERY/BODEGA,,,1013358,170146,40.633648412,-73.895129166,"(40.633648412, -73.895129166)"
100937987,12/31/2015,19:00:00,12/31/2015,19:18:00,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001337,238972,40.822590244,-73.938264466,"(40.822590244, -73.938264466)"
644167597,12/31/2015,19:00:00,12/31/2015,19:10:00,12/31/2015,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,STREET,,,1012078,252019,40.858373133,-73.899402084,"(40.858373133, -73.899402084)"
373020965,12/31/2015,12:35:00,,,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,,GAS STATION,,,1007902,224295,40.782290775,-73.914596198,"(40.782290775, -73.914596198)"
402531807,12/31/2015,19:00:00,12/31/2015,19:20:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,FRONT OF,COMMERCIAL BUILDING,,,1011145,259653,40.879329017,-73.902744276,"(40.879329017, -73.902744276)"
170623766,12/31/2015,19:00:00,12/31/2015,19:20:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,42,INSIDE,OTHER,,,1012545,241311,40.828981339,-73.897759041,"(40.828981339, -73.897759041)"
976869333,12/31/2015,19:00:00,12/31/2015,19:30:00,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,71,,STREET,,,1000985,182135,40.666587627,-73.939677686,"(40.666587627, -73.939677686)"
547451938,12/31/2015,19:00:00,12/31/2015,22:00:00,12/31/2015,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1013339,180228,40.661321369,-73.895154145,"(40.661321369, -73.895154145)"
406987631,12/31/2015,19:00:00,12/31/2015,19:30:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,QUEENS,114,REAR OF,RESIDENCE - PUBLIC HOUSING,,WOODSIDE,1009077,214329,40.754933481,-73.910390193,"(40.754933481, -73.910390193)"
410752412,12/31/2015,18:58:00,12/31/2015,19:48:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,FOOD SUPERMARKET,,,1031754,214766,40.756040182,-73.828536277,"(40.756040182, -73.828536277)"
758776474,12/31/2015,18:55:00,,,12/31/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,,STREET,,,1012465,169217,40.631101394,-73.898350407,"(40.631101394, -73.898350407)"
679536150,12/31/2015,18:50:00,12/31/2015,19:00:00,12/31/2015,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1008249,242113,40.831195316,-73.91327952,"(40.831195316, -73.91327952)"
267981545,12/31/2015,18:47:00,12/31/2015,18:50:00,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,996776,164332,40.617729168,-73.954882691,"(40.617729168, -73.954882691)"
344289043,12/31/2015,18:45:00,12/31/2015,18:50:00,12/31/2015,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,,STREET,,,1001059,231406,40.801824214,-73.939287852,"(40.801824214, -73.939287852)"
983087885,12/31/2015,18:45:00,12/31/2015,18:51:00,12/31/2015,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,HOTEL/MOTEL,,,1031046,218266,40.765650543,-73.831067427,"(40.765650543, -73.831067427)"
598748105,12/31/2015,18:45:00,12/31/2015,19:00:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,SMALL MERCHANT,,,994264,219145,40.768181348,-73.963849459,"(40.768181348, -73.963849459)"
575109055,12/31/2015,18:45:00,12/31/2015,18:53:00,12/31/2015,105,ROBBERY,380,"ROBBERY,CAR JACKING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,REAR OF,STREET,,,992554,170735,40.635309023,-73.970082489,"(40.635309023, -73.970082489)"
841472382,12/31/2015,18:40:00,12/31/2015,18:45:00,12/31/2015,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1009226,257932,40.874611044,-73.909690138,"(40.874611044, -73.909690138)"
